run_id,model,source_type,instruction,response,text
5f919cd9-gpt-5-mini-Oireachtas-17,gpt-5-mini,Oireachtas,"An bhfuil sé fíor, de réir an téacs seo, go bhféadfadh an grúpa ardleibhéil a) cuireadh a thabhairt do pháirtithe leasmhara chun cur i láthair a dhéanamh ag cruinnithe den ghrúpa oibre agus b) foghrúpaí a bhunú ar bhonn ad hoc chun déileáil le ceisteanna a bhaineann le réimsí sainiúla oideachais? Mínigh na fíricí sin go soiléir.","Is ea — tá sé ráite go soiléir sa téacs gur féidir leis an ngrúpa ardleibhéil cuireadh a thabhairt do pháirtithe leasmhara chun cur i láthair a dhéanamh ag cruinnithe den ghrúpa oibre, de réir mar is cuí. Chomh maith leis sin, tá sé ráite gur féidir leis an ngrúpa foghrúpaí a bhunú, ar bhonn ad hoc, chun déileáil le ceisteanna a bhaineann le réimsí sainiúla oideachais. Ina mhéid sin, tá an grúpa in ann gníomhú go solúbtha trí ionadaithe seachtracha a thabhairt isteach agus trí struchtúir bheaga speisialaithe a chruthú má tá gá leo.","Is féidir leis an ngrúpa ardleibhéil seo cuireadh a thabhairt do pháirtithe leasmhara cur i láthair a dhéanamh ag cruinnithe den ghrúpa oibre, de réir mar is cuí. Chomh maith leis sin, is féidir leis an ngrúpa ardleibhéil seo foghrúpaí a bhunú freisin, de réir mar is cuí ar bhonn ad hoc, chun déileáil le ceisteanna a bhaineann le réimsí sainiúla oideachais."
4ffa7468-gpt-5-mini-Oireachtas-18,gpt-5-mini,Oireachtas,"An bhfuil sé fíor, de réir an téacs seo faoi scéimeanna feabhsúcháin sa Ghaeltacht, go bhfuil soláthar £3.344m ar fáil i mbliana do scéimeanna feabhsúcháin de chuid do Roinnse agus go bhfuil £2m den suim sin á dhíriú ar an gcéad chéim den mhórscéim mhuiroibreacha trí bliana chun áiseanna oiriúnacha calaíochta a fhorbairt ag an gcé i mBaile Thiar, Toraigh, Co. Dhún na nGall, agus go gcríochnófar i mbliana mórscéimeanna muirbhró ar Inis Meáin agus ar Inis Oírr a bheidh chun sochair do mhuintir na n-oileán agus don turasóireacht?","Tá. Fíricí dhírigh ón téacs:
- Tá soláthar de £3.344m ar fáil i mbliana do scéimeanna feabhsúcháin de chuid mo Roinnse sa Ghaeltacht.
- Tá £2m den suim sin á dhíriú i mbliana ar an gcéad chéim den mhórscéim mhuiroibreacha (trí bliana) chun áiseanna oiriúnacha calaíochta a fhorbairt ag an gcé i mBaile Thiar, Toraigh, Co. Dhún na nGall.
- Cuirfear críoch i mbliana ar mhórscéim mhuiroibreacha ar Inis Meáin agus ar Inis Oírr (na hOileáin Árainn).
- Luann an téacs go mbeidh an obair sin chun sochair do mhuintir na n-oileán sin agus chun leas a bhaint don fhás/forbairt i dtionscal na turasóireachta.","Maidir le scéimeanna feabhsúcháin sa Ghaeltacht, den soláthar de £3.344m atá ar fáil i mbliana do scéimeanna feabhsúcháin mo Roinnse, tá£2m á dhíriú ar an gcéad chéim den mhórscéim mhuiroibreacha trí bliana chun áiseanna oiriúnacha calaíochta a fhorbairt ag an gcé ag an mBaile Thiar, Toraigh, Co. Dhún na nGall. Cuirfear críoch chomh maith i mbliana ar an mórscéim mhuiroibreacha ar Inis Meáin agus ar Inis Oírr, na hOileáin Árainn — obair a bheidh chun sochair do mhuintir na n-oileán sin agus chun leas fhorbairt thionscal na turasóireachta."
bc60b5d3-gpt-5-mini-Oireachtas-19,gpt-5-mini,Oireachtas,"An fíor atá i gceist go dtagann maoiniú RTÉ ó ioncam tráchtála agus ó fháltais tháillí ceadúnais, agus go bhfuair RTÉ €197.645m ó fháltais cheadúnais teilifíse sa bhliain 2020? Úsáid an téacs ábhartha mar thagairt.","Tá. Deir an téacs go soiléir: 
- Tagann maoiniú RTÉ ó ioncam tráchtála agus ó fháltais tháillí ceadúnais araon.
- Cuimsíonn na fáltais díolachán díreach trí An Post, a ghníomhaíonn mar ghníomhaire eisiúna faoi Alt 145 den Acht Craolacháin 2009, agus ranníocaíocht ón Roinn Cosanta Sóisialta maidir le ceadúnais saor in aisce faoin Scéim um Shochar Teaghlaigh.
- Rinneadh foráil de €69.787m i 2021 maidir le ceadúnais saor in aisce.
- Ní féidir an méid iomlán a fuarthas trí dhíolachán díreach ceadúnais teilifíse nó leithdháileadh foriomlán RTÉ a oibriú amach go dtí deireadh na bliana, dar le téacs an fhoinsithe.
- Sa bhliain 2020 fuair RTÉ €197.645m san iomlán ó fháltais cheadúnais teilifíse.","Tagann maoiniú RTÉ ó ioncam tráchtála agus ó fháltais tháillí ceadúnais araon. Cuimsíonn fáltais tháillí ceadúnais díolachán díreach An Post, a ghníomhaíonn mar mo ghníomhaire eisiúna faoi Alt 145 den Acht Craolacháin 2009 agus ranníocaíocht ón Roinn Cosanta Sóisialta i leith ceadúnas saor in aisce a eisítear faoin Scéim um Shochar Teaghlaigh. Rinneadh foráil do 69.787m in 2021 maidir le ceadúnais saor in aisce. Ní bheimid in ann an méid iomlán a fuarthas trí dhíolachán díreach cheadúnais teilifíse nó leithdháileadh foriomlán RTÉ a oibriú amach go dtí deireadh na bliana, mar sin, ach sa bhliain 2020 fuair RTÉ €197.645m san iomlán ó fháltais cheadúnais teilifíse."
a9882d82-gpt-5-mini-Oireachtas-20,gpt-5-mini,Oireachtas,"An bhfuil sé fíor, bunaithe ar an téacs seo, go bhfuil na nithe seo fíor: 1) Thug an té a labhair comhghairdeas don Aire as a óráid inniu; 2) Thaispeáin an tAire suim mhór ina Roinn féin agus sa cheist Oideachais; 3) Ní raibh an té a labhair anseo nuair a labhair an tAire, ach is dóigh leis gur labhair an tAire i nGaeilge; 4) Mhol an tAire go ndéanfadh daoine é sin (labhairt i nGaeilge); 5) Tá an cainteoir ag labhairt i nGaeilge chun dea‑shampla a thabhairt do dhaoine nach bhfuil ach beagán Gaeilge acu?","Tá. Bunaithe ar an téacs: 1) Tá an té a labhair ag tabhairt comhghairdeas don Aire as a óráid inniu. 2) Léiríonn an téacs go raibh suim mhór ag an Aire ina Roinn féin agus i dtaca leis an gceist Oideachais ar fad. 3) Ní raibh an té a labhair ann nuair a bhí an tAire ag caint, agus dúirt sé go bhfuil sé dóchúil/gur shíl sé gur labhair an tAire i nGaeilge (ní fhianaise shoiléir é seo, ach tuairim an chainteora). 4) Léirítear sa téacs go mhol an tAire an cleachtas sin (is dócha labhairt i nGaeilge). 5) Agus ar deireadh, tá an chainteoir féin ag labhairt ina theanga féin chun dea‑shampla a thabhairt do dhaoine mar é féin—daoine a bhfuil ach beagán Gaeilge acu.","Ba mhaith liom comhgháirdeachas a dhéanamh leis an Aire as ucht an óráid a rinne sé inniu.  Theasbáin sé go raibh suim mhór aige in a Roinn féin agus sa cheist Oideachais ar fad.  Ní rabhas anseo nuair bhí sé ag caint, ach is dóigh liom gur labhair sé i nGaeilge. Mhol sé é sin a dhéanamh.  Táimse ag labhairt in ár dteanga féin chun déashompla a thabhairt do na daoine mar mé féin—daoine nach bhfuil ach beagán Gaeilge acu."
2244cd74-claude-sonnet-4-20250514-Wiki-1,claude-sonnet-4-20250514,Wiki,Mínigh cad é an tréimhse is luaithe den dá thréimhse sa ré Chéineasóch agus cá fhad siar a théann sí,"Is í an tréimhse Treasach an tréimhse is luaithe den dá thréimhse sa ré Chéineasóch. Téann sí siar 65-2 milliún bliain ó shin. Roinntear an tréimhse seo i 5 chuid: pailéicéineach, eocéineach, olagaicéineach, mícéineach, agus plícéineach. Go luath sa tréimhse tharla tógáil ollmhór sléibhte mar na hAlpa, na Himileithe, na hAindéis agus na Creagaigh, agus rinneadh éagsúlacht mhór i measc na mamach.","Treasach

An tréimhse is luaithe den dá thréimhse sa ré Chéineasóch, 65-2 milliún bliain ó shin. Roinntear í i 5 chuid: pailéicéineach, eocéineach, olagaicéineach, mícéineach, agus plícéineach. Go luath sa tréimhse tharla tógáil ollmhór sléibhte (na hAlpa, na Himileithe, na hAindéis, na Creagaigh) agus rinneadh éagsúlacht mhór i measc na mamach."
e65e1e25-claude-sonnet-4-20250514-Wiki-2,claude-sonnet-4-20250514,Wiki,Mínigh scéal Chloch Labhrais agus an chaoi ar scoilt sí ina dhá leath,"De réir an tseanchais, bhí beirt ag argóint faoi Chloch Labhrais, duine amháin ag insint na fírinne agus an duine eile ag insint bréige. Dúirt an bréagadóir ""Go scoiltfidh an chloch muna bhfuil an fhírinne dá hinsint agam"". Ar an toirt, scoilt an chloch ina dhá leath agus dúirt an chloch féin ""Bíonn an fhírinne searbh"". Sin an chaoi ar fuair Cloch Labhrais a bua na cainte agus an seanfhocal ""Tá an fhírinne searbh arsa Cloch Labhrais ag preabadh"".","Cloch Labhrais

Is bollán iomráiteach suite i gContae Phort Láirge í Cloch Labhrais. Is erratic mór oighreach é.
""Tá an fhirinne searbh arsa Cloch Labhrais ag preabadh""
Cloch a bhfuil bua na cainte aici - bhí beirt ag argóint, an fhírinne ag duine acu agus an t-éitheach ag an duine eile. Dúirt an bréagadóir ""Go scoiltfidh an chloch muna bhfuil an fhírinne dá hinsint agam"". Scoilt an chloch ina dhá leath ar an toirt agus dúirt an chloch féin, ""Bíonn an fhírinne searbh""."
870f3fab-claude-sonnet-4-20250514-Wiki-3,claude-sonnet-4-20250514,Wiki,Mínigh cad é stróbascóp agus conas a úsáidtear é i ngrianghrafadóireacht.,"Is feiste é stróbascóp a dhéanann bíoga gearra solais go tréimhsiúil le lampa stua mearcair. Tá minicíocht na mbíog inathraithe, suas leis na mílte in aghaidh an tsoicind. I ngrianghrafadóireacht, is féidir leis an stróbascóp cuid mhaith íomhánna a dhéanamh de réad atá faoi ghluaiseacht i nochtadh amháin, agus mar sin i bpictiúr amháin.","Stróbascóp

Feiste a dhéanann bíoga gearra solais go tréimhsiúil le lampa stua mearcair. Bíonn minicíocht na mbíog inathraithe, suas leis na mílte in aghaidh an tsoicind. I ngrianghrafadóireacht, is féidir cuid mhaith íomhánna a dhéanamh de réad atá faoi ghluaiseacht i nochtadh amháin, agus mar sin i bpictiúr amháin."
10aea824-claude-sonnet-4-20250514-Wiki-4,claude-sonnet-4-20250514,Wiki,Mínigh cad is fithis ann sa réalteolaíocht agus tabhair sampla de shaghsanna fithise éagsúla,"Is éard is fithis ann sa réalteolaíocht ná an chonair a leanann rinn neimhe nó satailít agus í ag gluaiseacht i réimse imtharraingthe. Más dhá rinn amháin atá san áireamh, is féidir an fhithis a ríomh go han-chruinn, agus foirm ghearrtha cónaigh a bhíonn inti - is é sin parabóil, éilips, nó ciorcal. Sampla maith de fhithis speisialta is ea fithis gheocónaitheach a bhíonn ag satailít teileachumarsáide nó teilifíse ag airde 36,000 km os cionn an mheánchiorcail, áit a bhfanann sí i gcéim le rothlú an Domhain agus san ionad céanna sa spéir i leith an Domhain i gcónaí.","Fithis

Is éard is fithis ann sa réalteolaíocht ná an chonair a leanann rinn neimhe nó satailít agus í ag gluaiseacht i réimse imtharraingthe. Más dhá rinn amháin atá san áireamh, is féidir an fhithis a ríomh go han-chruinn, agus foirm ghearrtha cónaigh a bhíonn inti, is é sin parabóil, éilips, nó ciorcal. Is fithis gheocónaitheach a bhíonn ag satailít teileachumarsáide nó teilifíse ag airde 36,000 km os cionn an mheánchiorcail, ionas go bhfanann sí i gcéim le rothlú an Domhain agus san ionad céanna sa spéir, i leith an Domhain, t-am ar fad, rud atá riachtanach don teileachumarsáid."
a87710bd-claude-sonnet-4-20250514-Wiki-5,claude-sonnet-4-20250514,Wiki,An fíor go raibh Milan Baroš ag imirt le Liverpool Football Club idir 2002 agus 2005?,"Sea, is fíor é sin. D'imir Milan Baroš le Liverpool Football Club idir 2002 agus 2005. Bhog sé go dtí Liverpool sa bhliain 2002 tar éis dó Banik Ostrava a fhágáil, áit ar imir sé ó 1998 go dtí 2001.","Milan Baroš

Is imreoir sacair é Milan Baroš (r.28 Deireadh Fómhair, 1981, i Vigantice, Poblacht na Seice), atá ag imirt faoi láthair le Lyon sa Fhrainc. D'imir sé le Banik Ostrava ó 1998 go dtí 2001, sular bhog sé go dtí Liverpool Football Club sa bhliain 2002. D'imir sé leis an bhfoireann seo idir 2002 agus 2005. Tar éis dó Liverpool a fhágáil, chaith sé dhá bhliain ag imirt le hAston Villa."
62a109bf-claude-sonnet-4-20250514-Wiki-6,claude-sonnet-4-20250514,Wiki,An fíor go raibh Lucas Neill ina chaptaen ar fhoireann Blackburn Rovers?,"Sea, is fíor é. Bhí Lucas Neill ina chaptaen ar an fhoireann Blackburn Rovers. D'imir sé leis an fhoireann sin ón bhliain 2001 go 2007.","Lucas Neill

Is iarimreoir sacair é Lucas Edward Neill (r. 9 Meitheamh 1978 i Sydney, An Astráil). B'as Tuaisceart na hÉireann a athair. D'imir sé le West Ham United. Bhí sé ina chaptaen.
D'imir sé le Millwall ón bhliain 1995 go 2001, agus d'imir sé le Blackburn Rovers ón bhliain 2001 go 2007 . Bhí sé ina chaptaen ar an fhoireann Blackburn Rovers.
D'imir Neill le foireann náisiúnta na hAstráile."
5647a371-claude-sonnet-4-20250514-Wiki-7,claude-sonnet-4-20250514,Wiki,Mínigh cá háit ar tionóladh 2018 Taiwan Open agus cén bhliain a bhí ann,"Tionóladh 2018 Taiwan Open ag Taipei Heping Basketball Gymnasium i Taipei, An Téaváin. B'é 2018 an tríú heagrán den chomórtas seo. Thosaigh an príomhchomórtas ar 29 Eanáir 2018 agus chríochnaigh sé ar 4 Feabhra 2018.","2018 Taiwan Open

Ba chomórtas WTA Tour é 2018 Tiawan Open a imríodh ag Taipei Heping Basketball Gymnasium i Taipei, An Téaváin. Thosaigh an príomhchomórtas ar 29 Eanáir 2018 agus chríochnaigh sé ar 4 Feabhra 2018.
B'é 2018 an tríú heagrán den chomórtas. Bhuaigh Tímea Babos comórtas na singlí le Duan Yingying agus Wang Yafan ag bua comórtas na mbeirteanna."
e4eacafc-claude-sonnet-4-20250514-Wiki-8,claude-sonnet-4-20250514,Wiki,"Cén dáta ar craoladh an seachtú heipeasóid déag ""Love Is a Many Strangled Thing"" den dara sraith is fiche ""The Simpsons""?","Craoladh an seachtú heipeasóid déag ""Love Is a Many Strangled Thing"" den dara sraith is fiche ""The Simpsons"" ar an 27 Márta 2011.","Love Is a Many Strangled Thing

Craoladh an seachtú heipeasóid déag, ""Love Is a Many Strangled Thing"", den dara sraith is fiche ""The Simpsons"" ar an 27 Márta 2011. Scríobh Bill Odenkirk an eipeasóid seo. D'fhéach 6.14 milliún duine ar an eipeasóid."
d4e6e8ea-claude-sonnet-4-20250514-Wiki-9,claude-sonnet-4-20250514,Wiki,Mínigh cad é ailearán agus cad é an éifeacht a bhíonn aige ar eitleán nó ar faoileoir,"Is cuid de sciathán eitleáin nó faoileora é an t-ailearán, agus is cuid inchorraithe é. Nuair a bhíonn na hailearáin ar an sciathán clé á gcasadh síos nó aníos, is é an toradh a bhíonn air ná go gcasann an t-eitleán nó an faoileoir féin ar clé nó ar deis faoi seach.","Ailearán

Cuid de sciathán eitleáin nó faoileora is ea an t-ailearán, chuid inchorraithe. Is é an toradh a bhíonn, mar shampla, ar na hailearáin ar an sciathán clé a chasadh síos nó aníos: an t-eitleán nó an faoileoir féin a chasadh ar clé nó ar deis faoi seach."
8209f026-claude-sonnet-4-20250514-Wiki-10,claude-sonnet-4-20250514,Wiki,An fíor é go bhfuil satailítí loingseoireachta i bhfithisí fosaithe agus go dtarchuireann siad bíogchomharthaí raidió an t-am ar fad?,"Is fíor é. Tá na satailítí loingseoireachta i bhfithisí fosaithe, agus tarchuireann siad bíogchomharthaí raidió an t-am ar fad. Déanann mairnéalaigh feidhm as na réaltaí nua seo - na satailítí teileachumarsáide - le haghaidh loingseoireacht nua-aoiseach leictreonach. Nuair a bhíonn córas suite domhanda (GPS) ar bord, glacann an long nó an t-eitleán na bíoga seo ó roinnt de na satailítí agus ríomhann domhanleithead is domhanfhad an árthaigh go leanúnach.","Satailít loingseoireachta

Ó thús ama bhain mairnéalaigh feidhm as na réaltaí chun loingseoireachta. Le blianta anois tá loingseoireacht nua-aoiseach leictreonach bunaithe ar na réaltaí nua — satailítí teileachumarsáide — in úsáid.
Fithisithe.
Tá na satailítí seo i bhfithisí fosaithe, agus tarchuireann siad bíogchomharthaí raidió an t-am ar fad.
Loingseoireacht.
Agus córas suite domhanda (GPS) ar bord, glacann an long nó an t-eitleán na bíoga seo ó roinnt de na satailítí agus ríomhann domhanleithead is domhanfhad an árthaigh go leanúnach.
Cabhraíonn an córas seo chun longa a dhíriú amuigh ar an bhfarraige agus calafort a aimsiú an t-am ar fad, fiú i ndrochaimsir agus istoíche.
San Eoraip."
6c6ed5c7-claude-sonnet-4-20250514-Wiki-11,claude-sonnet-4-20250514,Wiki,Mínigh cé a shaothraigh an Vergeltungswaffe-2 agus cathain,"Shaothraigh arm na Gearmáine an Vergeltungswaffe-2 faoi stiúir Wernher von Braun, a bhí ina shaineolaí roicéad, sa bhliain 1937. Ba dhiúracán balaistíoch treoraithe a bhí ann.","Vergeltungswaffe-2

Diúracán balaistíoch treoraithe a shaothraigh arm na Gearmáine faoi stiúir Wernher von Braun (saineolaí roicéad) i 1937. Thaistil sé go han-tapa ionas nárbh fhéidir teacht roimhe le heitleán ná lámhach gunnaí. Níorbh fhéidir é a stopadh, ach bhí sé an-neamhchruinn. I 1944-1945 thit 1054 díobh ar an mBreatain Mhór."
bad9f083-claude-sonnet-4-20250514-Wiki-12,claude-sonnet-4-20250514,Wiki,An fíor é go bhfuil an t-iasc pluaise dall agus gan aon lí ina cholainn?,"Sea, is fíor é. Is iasc beag dall é an t-iasc pluaise agus níl aon lí sa cholainn aige. Faightear é i bpluaiseanna aolchloiche in oirdheisceart na Stát Aontaithe.","Iasc pluaise

Iasc beag dall a fhaightear i bpluaiseanna aolchloiche in oirdheisceart na Stát Aontaithe. Gan aon lí sa cholainn aige. Dhá speiceas eile, le súile beaga is craiceann daite, a fhaightear i gcorcacha cois cósta ansin."
c104564e-claude-sonnet-4-20250514-Wiki-13,claude-sonnet-4-20250514,Wiki,An fíor go raibh John Galvin ina bhall de Fhianna Fáil agus gur toghadh é don Dáil do Chorcaigh i bhfothoghchán i mí Lúnasa 1956?,"Sea, is fíor é sin. Bhí John Galvin ina bhall d'Fhianna Fáil. Toghadh don Dáil é do Chorcaigh i bhfothoghchán i mí Lúnasa 1956, áit ar ghlac sé suíochán Patrick McGrath, a bhí ina bhall de chuid Fianna Fáil freisin.","John Galvin

Polaiteoir Éireannach ab ea John Galvin (15 Bealtaine 1907 – 11 Deireadh Fómhair 1963). Bhí sé ina bhall d'Fhianna Fáil.
Toghadh don Dáil é do Chorcaigh i bhfothoghgchán i mí Lúnasa, 1956 ag glacadh suíochán Patrick McGrath, ball de chuid Fianna Fáil freisin. Atoghadh é i dtoghcháin ghinearálta na mblianta 1957 agus 1961. Fuair sé bás sa bhliain 1963 agus é in oifig. Coimeádadh an suíochán ar oscailt go dtí fothoghchán i mí Feabhra, 1964 ina bhfuair a bhaintreach, Sheila Galvin, an suíochán."
de598ee7-claude-sonnet-4-20250514-Wiki-14,claude-sonnet-4-20250514,Wiki,"Cén dáta a fuair ""The Longest Daycare"" a chéad taibhiú?","Fuair ""The Longest Daycare"" a chéad taibhiú ar an 13 Iúil 2012.","The Longest Daycare

Is é ""Maggie Simpson in ""The Longest Daycare"", nó The Longest Daycare go díreach gearrscannán 2012 atá bunaithe ar ""The Simpsons"". Fuair an scannán a chéad taibhiú ar an 13 Iúil 2012, nuair a bhí sé ceangailte le """"."
